Date,Close,close_predicted
1972-03-17,128.00999450683594,89.71105
1972-03-20,127.52999877929689,90.23733
1972-03-21,125.7300033569336,90.74906
1972-03-22,126.36000061035156,91.6174
1972-03-23,127.37999725341795,91.95529
1972-03-24,127.5500030517578,92.28031
1972-03-27,127.55999755859376,92.370926
1972-03-28,127.72000122070311,92.280426
1972-03-29,127.52999877929689,92.50875
1972-03-30,128.13999938964844,93.05052
1972-04-03,128.05999755859375,93.45495
1972-04-04,128.77999877929688,94.425705
1972-04-05,130.0,94.2254
1972-04-06,130.9199981689453,94.52252
1972-04-07,131.8000030517578,95.24493
1972-04-10,131.75999450683594,96.0149
1972-04-11,132.47000122070312,96.40931
1972-04-12,133.1699981689453,96.577
1972-04-13,133.05999755859375,97.067566
1972-04-14,133.8800048828125,97.35771
1972-04-17,133.74000549316406,97.1034
1972-04-18,134.10000610351562,97.39235
1972-04-19,132.67999267578125,97.587166
1972-04-20,132.86000061035156,98.203224
1972-04-21,133.00999450683594,98.14903
1972-04-24,131.89999389648438,98.123695
1972-04-25,130.83999633789062,98.06933
1972-04-26,130.9199981689453,97.54913
1972-04-27,131.00999450683594,97.38138
1972-04-28,131.3300018310547,97.41363
1972-05-01,130.16000366210938,98.13633
1972-05-02,129.33999633789062,98.99174
1972-05-03,128.77000427246094,99.42555
1972-05-04,128.9199981689453,100.04852
1972-05-05,129.42999267578125,100.79549
1972-05-08,128.6199951171875,101.046875
1972-05-09,125.77999877929688,101.57196
1972-05-10,126.76999664306639,101.59336
1972-05-11,127.94999694824219,101.829254
1972-05-12,129.44000244140625,102.50439
1972-05-15,130.33999633789062,103.03364
1972-05-16,130.36000061035156,103.28647
1972-05-17,129.75999450683594,102.95316
1972-05-18,130.82000732421875,103.257256
1972-05-19,132.16000366210938,103.855484
1972-05-22,132.3800048828125,104.02741
1972-05-23,132.72000122070312,104.09394
1972-05-24,133.47000122070312,104.077965
1972-05-25,133.8000030517578,104.343666
1972-05-26,133.9499969482422,104.6812
1972-05-30,133.4499969482422,105.367775
1972-05-31,132.52999877929688,105.55246
1972-06-01,133.1300048828125,105.96619
1972-06-02,133.52000427246094,106.71762
1972-06-05,132.74000549316406,107.0461
1972-06-06,132.0,107.60844
1972-06-07,131.0,108.22914
1972-06-08,131.07000732421875,108.31916
1972-06-09,130.57000732421875,108.8403
1972-06-12,130.3800048828125,109.27477
1972-06-13,130.77999877929688,109.16962
1972-06-14,131.4499969482422,108.34444
1972-06-15,131.2899932861328,108.61491
1972-06-16,131.27999877929688,108.92674
1972-06-19,130.75999450683594,108.720955
1972-06-20,131.07000732421875,108.93545
1972-06-21,131.3800048828125,108.6022
1972-06-22,130.7899932861328,107.25606
1972-06-23,130.22000122070312,107.5992
1972-06-26,129.30999755859375,108.28482
1972-06-27,129.7899932861328,108.46217
1972-06-28,129.5800018310547,108.51821
1972-06-29,129.35000610351562,108.64167
1972-06-30,130.0800018310547,108.49383
1972-07-03,130.58999633789062,108.92704
1972-07-05,131.27999877929688,108.88156
1972-07-06,131.86000061035156,109.437164
1972-07-07,131.5,110.39224
1972-07-10,130.85000610351562,111.19554
1972-07-11,130.47000122070312,111.9964
1972-07-12,130.11000061035156,112.1136
1972-07-13,129.02999877929688,112.74206
1972-07-14,129.3800048828125,113.368004
1972-07-17,128.39999389648438,113.42786
1972-07-18,127.54000091552736,114.15068
1972-07-19,127.7699966430664,114.176735
1972-07-20,127.08999633789062,114.56041
1972-07-21,127.62999725341795,113.60479
1972-07-24,128.77000427246094,113.748764
1972-07-25,128.47000122070312,113.86328
1972-07-26,128.64999389648438,113.08794
1972-07-27,128.36000061035156,112.279686
1972-07-28,128.14999389648438,112.244576
1972-07-31,127.74999999999999,112.250595
1972-08-01,128.4499969482422,112.47009
1972-08-02,129.38999938964844,111.597404
1972-08-03,130.30999755859375,110.90492
1972-08-04,130.94000244140625,110.33358
1972-08-07,130.97000122070312,110.303955
1972-08-08,130.61000061035156,110.5935
1972-08-09,130.75,109.961945
1972-08-10,130.83999633789062,107.7713
1972-08-11,131.67999267578125,108.247086
1972-08-14,131.6999969482422,108.955
1972-08-15,131.47999572753906,110.07539
1972-08-16,131.4600067138672,110.83631
1972-08-17,130.88999938964844,110.947426
1972-08-18,131.42999267578125,110.53144
1972-08-21,131.2899932861328,111.27632
1972-08-22,131.2899932861328,112.29757
1972-08-23,131.10000610351562,112.59934
1972-08-24,130.39999389648438,112.981705
1972-08-25,130.30999755859375,113.64074
1972-08-28,129.77000427246094,114.0122
1972-08-29,129.44000244140625,114.25327
1972-08-30,129.77999877929688,113.988945
1972-08-31,129.9499969482422,113.36264
1972-09-01,130.6999969482422,113.80354
1972-09-05,130.3300018310547,114.13786
1972-09-06,129.6300048828125,113.65368
1972-09-07,129.2100067138672,113.13008
1972-09-08,129.1300048828125,112.34139
1972-09-11,128.25999450683594,112.30532
1972-09-12,127.18000030517578,111.87568
1972-09-13,127.51000213623047,111.68468
1972-09-14,127.58000183105467,111.923195
1972-09-15,127.66999816894533,112.398796
1972-09-18,127.61000061035158,112.29948
1972-09-19,127.41999816894533,112.28577
1972-09-20,127.51000213623047,111.864235
1972-09-21,127.30000305175781,112.03372
1972-09-22,127.45999908447267,112.22943
1972-09-25,126.81999969482423,111.799255
1972-09-26,127.06999969482422,111.3478
1972-09-27,128.5500030517578,110.60053
1972-09-28,129.1300048828125,110.85556
1972-09-29,129.61000061035156,110.653175
1972-10-02,129.3000030517578,110.461334
1972-10-03,129.47999572753906,110.9609
1972-10-04,129.2899932861328,111.341896
1972-10-05,128.00999450683594,111.89315
1972-10-06,128.1300048828125,112.37841
1972-10-09,128.50999450683594,112.174644
1972-10-10,129.02000427246094,111.70763
1972-10-11,128.57000732421875,111.38321
1972-10-12,127.87000274658205,111.06833
1972-10-13,127.19000244140625,110.229675
1972-10-16,125.87000274658203,110.41627
1972-10-17,126.43000030517578,109.6513
1972-10-18,127.0500030517578,108.95399
1972-10-19,126.91000366210939,109.00907
1972-10-20,128.0,108.42849
1972-10-23,128.66000366210938,108.74862
1972-10-24,128.91000366210938,109.54626
1972-10-25,128.88999938964844,109.359604
1972-10-26,129.3699951171875,109.496475
1972-10-27,129.52999877929688,109.252594
1972-10-30,129.4600067138672,109.05718
1972-10-31,130.24000549316406,108.712135
1972-11-01,131.58999633789062,109.18333
1972-11-02,132.1199951171875,109.89345
1972-11-03,133.33999633789062,110.664085
1972-11-06,133.5800018310547,111.25086
1972-11-08,133.05999755859375,111.38637
1972-11-09,132.82000732421875,111.18946
1972-11-10,133.1199951171875,111.31489
1972-11-13,132.77000427246094,111.40997
1972-11-14,132.89999389648438,112.08731
1972-11-15,132.4499969482422,112.20445
1972-11-16,132.6199951171875,112.13721
1972-11-17,132.3300018310547,112.16976
1972-11-20,132.1199951171875,111.7775
1972-11-21,132.19000244140625,112.17977
1972-11-22,132.49000549316406,112.10776
1972-11-24,133.02000427246094,112.147705
1972-11-27,132.57000732421875,112.0268
1972-11-28,132.7100067138672,111.51031
1972-11-29,132.72999572753906,111.40205
1972-11-30,132.9600067138672,110.958336
1972-12-01,133.94000244140625,110.663605
1972-12-04,134.13999938964844,110.85604
1972-12-05,134.27999877929688,110.9609
1972-12-06,134.67999267578125,111.519966
1972-12-07,135.05999755859375,111.27674
1972-12-08,135.14999389648438,110.753685
1972-12-11,134.8300018310547,110.36935
1972-12-12,134.27000427246094,110.22514
1972-12-13,133.66000366210938,109.5211
1972-12-14,133.3300018310547,108.63654
1972-12-15,133.52999877929688,108.74934
1972-12-18,132.5399932861328,108.72227
1972-12-19,132.38999938964844,108.75762
1972-12-20,131.92999267578125,108.68173
1972-12-21,131.0800018310547,108.498535
1972-12-22,131.27999877929688,108.507065
1972-12-26,131.17999267578125,108.30169
1972-12-27,131.92999267578125,108.37251
1972-12-29,133.72999572753906,107.863106
1973-01-02,134.6300048828125,107.99164
1973-01-03,135.3800048828125,109.05384
1973-01-04,135.44000244140625,109.55937
1973-01-05,135.91000366210938,110.0212
1973-01-08,136.02000427246094,109.86925
1973-01-09,135.99000549316406,110.03164
1973-01-10,136.05999755859375,109.91003
1973-01-11,136.83999633789062,108.97909
1973-01-12,136.00999450683594,109.01784
1973-01-15,134.60000610351562,109.26953
1973-01-16,134.02999877929688,109.68736
1973-01-17,134.07000732421875,109.42166
1973-01-18,134.33999633789062,108.92174
1973-01-19,133.8699951171875,108.36595
1973-01-22,133.14999389648438,107.30065
1973-01-23,132.44000244140625,107.58524
1973-01-24,130.49000549316406,107.98174
1973-01-26,129.75999450683594,107.9012
1973-01-29,128.4600067138672,108.71523
1973-01-30,128.22000122070312,109.243774
1973-01-31,128.39999389648438,109.49952
1973-02-01,126.94000244140624,109.529686
1973-02-02,126.4800033569336,109.90418
1973-02-05,126.00000000000001,110.06109
1973-02-06,126.2699966430664,110.06258
1973-02-07,124.98999786376952,110.68322
1973-02-08,123.97000122070312,111.76951
1973-02-09,125.86000061035156,112.32511
1973-02-12,126.87999725341795,113.39423
1973-02-13,127.19000244140625,113.746254
1973-02-14,125.41999816894533,113.509766
1973-02-15,124.43000030517578,113.39984
1973-02-16,124.5500030517578,113.66095
1973-02-20,125.01000213623048,113.47269
1973-02-21,123.9499969482422,113.63287
1973-02-22,123.68000030517578,113.35567
1973-02-23,122.33999633789062,113.5137
1973-02-26,121.2699966430664,113.32592
1973-02-27,119.8000030517578,113.18451
1973-02-28,120.41000366210938,113.227554
1973-03-01,119.52999877929688,113.44819
1973-03-02,120.11000061035156,113.861015
1973-03-05,120.5500030517578,113.56956
1973-03-06,121.91000366210938,113.67561
1973-03-07,122.27999877929688,113.677284
1973-03-08,122.11000061035156,113.84772
1973-03-09,121.98999786376952,114.590096
1973-03-12,121.86000061035156,114.80948
1973-03-13,122.08999633789062,114.986176
1973-03-14,122.0999984741211,115.32705
1973-03-15,121.5999984741211,115.661064
1973-03-16,121.22000122070312,115.793884
1973-03-19,119.94000244140624,115.61272
1973-03-20,119.26000213623048,115.218315
1973-03-21,117.88999938964844,114.7476
1973-03-22,115.69000244140624,114.460075
1973-03-23,115.47000122070312,114.570244
1973-03-26,115.54000091552734,113.8293
1973-03-27,116.88999938964844,113.66667
1973-03-28,117.13999938964844,113.25438
1973-03-29,118.19000244140624,112.55165
1973-03-30,117.45999908447266,112.5898
1973-04-02,115.79000091552734,112.434265
1973-04-03,114.47000122070312,112.93831
1973-04-04,112.88999938964844,114.26907
1973-04-05,112.0199966430664,115.03756
1973-04-06,113.2699966430664,115.71907
1973-04-09,114.01000213623048,115.86208
1973-04-10,114.80999755859376,116.2717
1973-04-11,115.29000091552734,116.41578
1973-04-12,115.58999633789062,116.46592
1973-04-13,115.22000122070312,116.582405
1973-04-16,114.5500030517578,117.23125
1973-04-17,113.63999938964844,116.7262
1973-04-18,113.70999908447266,115.732185
1973-04-19,114.1500015258789,115.24669
1973-04-23,113.0199966430664,115.20013
1973-04-24,111.2300033569336,115.37796
1973-04-25,109.37000274658205,115.04549
1973-04-26,109.72000122070312,114.4937
1973-04-27,108.4000015258789,113.886765
1973-04-30,107.8499984741211,112.32112
1973-05-01,107.95999908447266,111.57618
1973-05-02,109.0500030517578,110.39934
1973-05-03,109.80999755859376,110.01435
1973-05-04,110.88999938964844,109.97351
1973-05-07,110.4800033569336,108.775444
1973-05-08,110.66999816894533,108.2512
1973-05-09,110.54000091552734,107.682
1973-05-10,110.31999969482422,107.696846
1973-05-11,109.0999984741211,106.60966
1973-05-14,106.45999908447266,105.67229
1973-05-15,106.13999938964844,106.84788
1973-05-16,106.0999984741211,107.54477
1973-05-17,105.19000244140624,107.82752
1973-05-18,102.88999938964844,106.53061
1973-05-21,100.76000213623048,105.66698
1973-05-22,101.58999633789062,105.56361
1973-05-23,102.08999633789062,105.798546
1973-05-24,104.2699966430664,104.99614
1973-05-25,105.16999816894533,104.73521
1973-05-29,104.8499984741211,103.6497
1973-05-30,103.19000244140624,102.71924
1973-05-31,102.63999938964844,101.448204
1973-06-01,102.3000030517578,101.69298
1973-06-04,100.7699966430664,100.91984
1973-06-05,101.70999908447266,101.24307
1973-06-06,101.6999969482422,101.488205
1973-06-07,102.56999969482422,102.46933
1973-06-08,103.72000122070312,102.77981
1973-06-11,103.04000091552734,102.69408
1973-06-12,104.79000091552734,102.591
1973-06-13,104.33000183105467,102.46206
1973-06-14,103.55999755859376,102.61115
1973-06-15,102.26000213623048,102.63161
1973-06-18,100.7699966430664,102.29061
1973-06-19,100.95999908447266,102.00768
1973-06-20,101.19000244140624,101.032036
1973-06-21,100.4000015258789,100.44352
1973-06-22,100.98999786376952,99.3192
1973-06-25,99.43000030517578,97.54472
1973-06-26,99.95999908447266,97.1462
1973-06-27,100.22000122070312,97.00575
1973-06-28,101.16000366210938,97.90587
1973-06-29,100.9800033569336,98.08846
1973-07-02,100.1500015258789,98.87257
1973-07-03,99.4499969482422,98.34063
1973-07-05,99.38999938964844,97.04671
1973-07-06,99.4800033569336,95.88494
1973-07-09,100.01000213623048,94.491165
1973-07-10,101.18000030517578,93.61781
1973-07-11,102.69000244140624,94.34892
1973-07-12,103.16999816894533,94.85278
1973-07-13,103.02999877929688,95.48499
1973-07-16,103.97000122070312,95.88095
1973-07-17,104.63999938964844,96.12656
1973-07-18,105.7699966430664,95.85442
1973-07-19,106.5199966430664,95.32218
1973-07-20,107.68000030517578,94.572716
1973-07-23,107.75,94.52735
1973-07-24,108.29000091552734,94.80414
1973-07-25,109.19000244140624,93.98676
1973-07-26,109.16999816894533,92.61778
1973-07-27,109.36000061035156,91.07401
1973-07-30,108.87999725341795,91.097084
1973-07-31,108.63999938964844,89.97389
1973-08-01,107.12999725341795,89.42479
1973-08-02,106.9800033569336,89.33686
1973-08-03,106.81999969482422,90.0251
1973-08-06,107.20999908447266,90.55758
1973-08-07,107.3000030517578,91.37238
1973-08-08,106.12999725341795,91.10662
1973-08-09,106.1500015258789,91.2317
1973-08-10,105.31999969482422,91.09846
1973-08-13,104.3499984741211,90.91288
1973-08-14,103.58999633789062,89.985756
1973-08-15,103.3499984741211,87.95124
1973-08-16,103.30999755859376,87.50324
1973-08-17,103.70999908447266,87.299126
1973-08-20,102.66999816894533,86.55126
1973-08-21,102.12000274658205,84.74632
1973-08-22,101.33999633789062,82.93005
1973-08-23,102.52999877929688,83.21084
1973-08-24,102.4000015258789,83.3845
1973-08-27,102.91000366210938,84.9288
1973-08-28,102.98999786376952,85.64233
1973-08-29,103.79000091552734,85.47642
1973-08-30,103.98999786376952,84.21385
1973-08-31,104.87000274658205,83.63899
1973-09-04,105.5,83.21382
1973-09-05,106.02999877929688,81.97396
1973-09-06,106.36000061035156,82.53273
1973-09-07,107.0199966430664,82.476036
1973-09-10,106.25,83.12863
1973-09-11,105.7699966430664,84.01504
1973-09-12,105.33000183105467,83.59845
1973-09-13,105.5999984741211,84.90698
1973-09-14,106.06999969482422,84.634544
1973-09-17,106.2699966430664,84.12282
1973-09-18,106.3000030517578,83.12547
1973-09-19,107.91000366210938,81.92603
1973-09-20,108.76000213623048,81.92526
1973-09-21,109.45999908447266,82.027855
1973-09-24,109.69000244140624,81.45103
1973-09-25,109.8000030517578,81.849846
1973-09-26,110.62000274658205,80.66996
1973-09-27,111.2699966430664,80.96136
1973-09-28,111.1999969482422,81.067474
1973-10-01,110.97000122070312,81.744804
1973-10-02,111.76000213623048,81.64215
1973-10-03,112.12999725341795,81.03695
1973-10-04,111.51000213623048,80.44671
1973-10-05,112.55999755859376,80.29565
1973-10-08,113.16999816894533,80.29213
1973-10-09,113.06999969482422,80.66066
1973-10-10,112.16999816894533,81.54874
1973-10-11,113.55999755859376,82.755684
1973-10-12,114.0999984741211,83.26312
1973-10-15,113.12999725341795,83.287445
1973-10-16,113.13999938964844,84.041565
1973-10-17,112.66000366210938,84.62656
1973-10-18,112.81999969482422,85.60006
1973-10-19,113.25,86.33308
1973-10-22,112.29000091552734,87.38688
1973-10-23,111.80999755859376,87.65186
1973-10-24,112.12999725341795,88.22833
1973-10-25,112.30999755859376,89.05244
1973-10-26,112.79000091552734,89.22937
1973-10-29,112.08999633789062,89.5343
1973-10-30,110.62999725341795,89.31045
1973-10-31,110.16999816894533,89.22043
1973-11-01,109.62000274658205,88.15668
1973-11-02,108.93000030517578,88.01986
1973-11-05,107.20999908447266,87.87064
1973-11-06,106.29000091552734,88.16437
1973-11-07,106.72000122070312,88.26261
1973-11-08,107.30999755859376,87.42288
1973-11-09,105.7699966430664,87.36983
1973-11-12,105.08000183105467,86.6724
1973-11-13,104.73999786376952,85.85795
1973-11-14,101.9800033569336,85.152115
1973-11-15,101.62999725341795,84.82138
1973-11-16,101.37999725341795,84.66817
1973-11-19,99.0,84.87515
1973-11-20,96.58000183105467,84.05122
1973-11-21,97.31999969482422,83.53055
1973-11-23,97.3000030517578,82.79462
1973-11-26,94.12999725341795,83.51332
1973-11-27,93.06999969482422,83.35976
1973-11-28,94.94000244140624,83.71303
1973-11-29,94.62000274658205,83.7482
1973-11-30,93.51000213623048,84.32193
1973-12-03,91.97000122070312,84.485214
1973-12-04,91.55999755859376,85.16571
1973-12-05,89.7300033569336,85.69222
1973-12-06,91.2699966430664,86.17617
1973-12-07,92.31999969482422,86.51609
1973-12-10,93.54000091552734,87.09709
1973-12-11,92.1999969482422,86.63508
1973-12-12,90.80999755859376,86.32938
1973-12-13,89.12000274658203,86.00246
1973-12-14,89.62999725341797,86.200615
1973-12-17,89.12999725341797,86.58512
1973-12-18,90.55999755859376,86.81207
1973-12-19,90.23999786376952,86.90901
1973-12-20,90.2699966430664,88.15143
1973-12-21,89.5199966430664,88.904175
1973-12-24,88.66999816894531,89.58372
1973-12-26,90.19000244140624,89.89348
1973-12-27,91.25,90.08245
1973-12-28,91.68000030517578,90.77356
1973-12-31,92.19000244140624,91.3762
1974-01-02,92.52999877929688,91.4782
1974-01-03,94.18000030517578,91.42634
1974-01-04,94.0999984741211,92.08537
1974-01-07,94.47000122070312,92.47012
1974-01-08,94.0199966430664,92.14117
1974-01-09,92.1999969482422,92.98215
1974-01-10,91.41999816894533,93.53137
1974-01-11,92.2300033569336,93.59624
1974-01-14,92.4000015258789,93.018456
1974-01-15,93.06999969482422,94.0527
1974-01-16,94.48999786376952,94.530266
1974-01-17,95.9499969482422,93.94283
1974-01-18,95.31999969482422,93.97872
1974-01-21,94.4800033569336,93.61769
1974-01-22,95.29000091552734,93.72679
1974-01-23,95.76000213623048,94.05038
1974-01-24,95.61000061035156,93.38043
1974-01-25,95.4000015258789,93.001526
1974-01-28,95.0199966430664,93.16808
1974-01-29,94.55999755859376,93.27503
1974-01-30,95.16999816894533,93.6357
1974-01-31,94.93000030517578,93.13846
1974-02-01,94.1500015258789,92.02218
1974-02-04,92.88999938964844,91.5427
1974-02-05,92.45999908447266,90.99371
1974-02-06,92.73999786376952,90.36985
1974-02-07,92.80999755859376,88.97327
1974-02-08,92.1999969482422,88.09527
1974-02-11,91.12999725341795,88.195244
1974-02-12,90.5,88.506134
1974-02-13,90.08000183105467,87.315216
1974-02-14,90.20999908447266,86.65523
1974-02-15,90.9800033569336,86.19334
1974-02-19,90.81999969482422,83.970085
1974-02-20,91.55999755859376,83.418594
1974-02-21,92.16999816894533,82.95855
1974-02-22,92.93000030517578,81.01638
1974-02-25,92.72000122070312,78.94669
1974-02-26,93.11000061035156,79.10169
1974-02-27,94.05999755859376,78.8323
1974-02-28,94.3499984741211,76.33458
1974-03-01,94.0500030517578,75.21478
1974-03-04,93.8000030517578,76.21344
1974-03-05,94.70999908447266,75.822014
1974-03-06,95.12000274658205,74.89853
1974-03-07,94.52999877929688,73.55095
1974-03-08,95.16999816894533,72.96161
1974-03-11,95.87000274658205,71.35482
1974-03-12,95.8000030517578,72.22311
1974-03-13,96.33000183105467,72.87362
1974-03-14,96.51000213623048,73.79448
1974-03-15,96.52999877929688,72.85758
1974-03-18,95.37000274658205,71.760376
1974-03-19,94.75,70.31658
1974-03-20,94.9499969482422,70.45894
1974-03-21,95.36000061035156,69.967186
1974-03-22,95.4499969482422,70.96578
1974-03-25,95.3499984741211,70.759155
1974-03-26,95.2699966430664,70.80417
1974-03-27,94.20999908447266,70.22209
1974-03-28,92.87000274658205,69.52157
1974-03-29,92.2699966430664,70.53292
1974-04-01,91.9000015258789,71.333244
1974-04-02,92.02999877929688,71.77183
1974-04-03,92.12999725341795,72.252075
1974-04-04,91.87999725341795,72.588066
1974-04-05,90.6999969482422,73.890274
1974-04-08,89.91999816894531,73.990074
1974-04-09,90.18000030517578,74.4057
1974-04-10,89.87000274658203,74.17953
1974-04-11,89.79000091552734,72.90306
1974-04-15,89.41999816894531,72.27819
1974-04-16,90.33000183105467,72.80345
1974-04-17,90.72000122070312,72.969475
1974-04-18,90.9000015258789,73.549995
1974-04-19,90.30999755859376,74.69185
1974-04-22,90.2699966430664,75.917694
1974-04-23,88.47000122070312,75.63667
1974-04-24,86.94999694824219,75.09573
1974-04-25,86.04000091552734,75.665405
1974-04-26,86.23999786376953,76.04724
1974-04-29,86.45999908447266,76.03782
1974-04-30,86.86000061035156,75.95841
1974-05-01,87.62999725341797,75.717094
1974-05-02,87.97000122070312,75.38838
1974-05-03,87.47000122070312,75.828575
1974-05-06,87.30999755859375,75.68455
1974-05-07,86.66000366210938,75.137764
1974-05-08,85.73999786376953,74.164505
1974-05-09,85.80999755859375,73.73039
1974-05-10,84.30000305175781,73.82345
1974-05-13,83.18000030517578,73.827324
1974-05-14,83.16000366210938,73.35452
1974-05-15,83.51000213623047,72.49447
1974-05-16,83.5,71.888725
1974-05-17,81.93000030517578,71.42225
1974-05-20,81.43000030517578,71.385284
1974-05-21,81.29000091552734,71.86721
