Date,Close,close_predicted
2016-10-03,-1.279002250812411,-1.428646
2016-10-04,-1.2823813977162999,-1.4181943
2016-10-05,-1.2744354422495154,-1.4151587
2016-10-06,-1.2771996368158989,-1.4128715
2016-10-07,-1.2815555246751935,-1.4110464
2016-10-10,-1.2706222373170715,-1.4029425
2016-10-11,-1.2953042280964562,-1.3923379
2016-10-12,-1.2976464340674285,-1.3816676
2016-10-13,-1.3053904473113653,-1.377817
2016-10-14,-1.305140227355942,-1.3734872
2016-10-17,-1.3094629978681953,-1.3721231
2016-10-18,-1.296193539255673,-1.3683736
2016-10-19,-1.2954187405231148,-1.3683109
2016-10-20,-1.2967993659242156,-1.3615657
2016-10-21,-1.2921059755015176,-1.3585606
2016-10-24,-1.2763013471759288,-1.3538156
2016-10-25,-1.2842684977448198,-1.3512135
2016-10-26,-1.2942552177303959,-1.348466
2016-10-27,-1.3045946006649098,-1.342886
2016-10-28,-1.3123929263579945,-1.3370543
2016-10-31,-1.3126822983770312,-1.332661
2016-11-01,-1.3234015740791616,-1.3275234
2016-11-02,-1.3378738547362252,-1.3310064
2016-11-03,-1.3520897335330844,-1.3317701
2016-11-04,-1.3557191003923967,-1.330915
2016-11-07,-1.3196064732964337,-1.3222617
2016-11-08,-1.3113709986224034,-1.3166211
2016-11-09,-1.2940141234439348,-1.312143
2016-11-10,-1.306756059515141,-1.3130172
2016-11-11,-1.2982222343413206,-1.3115449
2016-11-14,-1.3038621921365645,-1.3097736
2016-11-15,-1.2866136474799734,-1.3044913
2016-11-16,-1.2808983293216842,-1.3055034
2016-11-17,-1.2690245093075885,-1.3070574
2016-11-18,-1.2727806052149122,-1.3066598
2016-11-21,-1.2585073230165147,-1.3062245
2016-11-22,-1.253235041367534,-1.3049098
2016-11-23,-1.254944190851285,-1.3017437
2016-11-25,-1.249445975301378,-1.3054193
2016-11-28,-1.25852233621384,-1.3096503
2016-11-29,-1.2551733628928112,-1.3114067
2016-11-30,-1.2721263536255845,-1.3099104
2016-12-01,-1.2940020540107908,-1.3094264
2016-12-02,-1.2926334980428338,-1.3105356
2016-12-05,-1.2765846844783935,-1.3096266
2016-12-06,-1.2693169722790156,-1.3056632
2016-12-07,-1.2510014602948574,-1.2991484
2016-12-08,-1.2438874125857513,-1.2937952
2016-12-09,-1.2357062503608687,-1.294505
2016-12-12,-1.245340307397507,-1.314873
2016-12-13,-1.2298793635401026,-1.3187903
2016-12-14,-1.238066560481557,-1.3256899
2016-12-15,-1.2319834189887955,-1.3266233
2016-12-16,-1.2379187835196481,-1.3150868
2016-12-19,-1.2318056156322357,-1.3064594
2016-12-20,-1.2238174171494474,-1.3034291
2016-12-21,-1.2275883790658875,-1.3025509
2016-12-22,-1.2348260648706146,-1.2955884
2016-12-23,-1.230223048008287,-1.2844387
2016-12-27,-1.222762372066815,-1.2818671
2016-12-28,-1.237496794924237,-1.2889347
2016-12-29,-1.239447185882658,-1.288644
2016-12-30,-1.2542086913705492,-1.2854214
2017-01-03,-1.2403544540033815,-1.2893991
2017-01-04,-1.2259094031649964,-1.2868518
2017-01-05,-1.2226116513407246,-1.2857801
2017-01-06,-1.21262787511933,-1.2868735
2017-01-09,-1.209384435744206,-1.2843082
2017-01-10,-1.2033556067005924,-1.2834413
2017-01-11,-1.1997895307711814,-1.2852062
2017-01-12,-1.204660724550439,-1.2817494
2017-01-13,-1.1966333740040376,-1.290212
2017-01-17,-1.2073014282094108,-1.2983302
2017-01-18,-1.2022010623886268,-1.3066332
2017-01-19,-1.206894452811325,-1.3109827
2017-01-20,-1.2022974706655694,-1.3142679
2017-01-23,-1.2030179569489798,-1.3094413
2017-01-24,-1.1885427325277347,-1.3045769
2017-01-25,-1.1718489402311383,-1.3023523
2017-01-26,-1.1721985122276857,-1.2997471
2017-01-27,-1.170510557846041,-1.2912673
2017-01-30,-1.1846993540124309,-1.289125
2017-01-31,-1.1843737736939624,-1.2938125
2017-02-01,-1.1759756560489067,-1.3029377
2017-02-02,-1.1779198651025469,-1.3127702
2017-02-03,-1.1687048528971384,-1.3184543
2017-02-06,-1.1696755591359722,-1.3252847
2017-02-07,-1.1664590552031087,-1.3354625
2017-02-08,-1.1639781979391899,-1.3481637
2017-02-09,-1.1541120250968444,-1.3574452
2017-02-10,-1.1483997978909457,-1.3454403
2017-02-13,-1.1394077758222823,-1.3300979
2017-02-14,-1.1337979916098981,-1.3122315
2017-02-15,-1.122683809942826,-1.3079759
2017-02-16,-1.124052365910783,-1.3052902
2017-02-17,-1.116914179335389,-1.3077313
2017-02-21,-1.1086636914640333,-1.3024614
2017-02-22,-1.1102674541900883,-1.2952241
2017-02-23,-1.1178396987940376,-1.2848637
2017-02-24,-1.1148854842497413,-1.2801111
2017-02-27,-1.1098846176582906,-1.2721298
2017-02-28,-1.1208751612297418,-1.2649089
2017-03-01,-1.0971849246030883,-1.2618408
2017-03-02,-1.1100895036453196,-1.2585168
2017-03-03,-1.1072168313688497,-1.2609963
2017-03-06,-1.113718870504632,-1.2620038
2017-03-07,-1.1183158526503874,-1.2701722
2017-03-08,-1.1172247464565321,-1.286076
2017-03-09,-1.1168448536889157,-1.2958552
2017-03-10,-1.1099358391550478,-1.29247
2017-03-13,-1.1057006456271927,-1.2838026
2017-03-14,-1.111415963785482,-1.2687247
2017-03-15,-1.098384655695239,-1.2557192
2017-03-16,-1.0981706440392476,-1.245469
2017-03-17,-1.0980982274403839,-1.2455138
2017-03-20,-1.09793852823354,-1.2409832
2017-03-21,-1.1304036843204748,-1.2417594
2017-03-22,-1.1220205798727447,-1.2402251
2017-03-23,-1.1232113324841422,-1.24165
2017-03-24,-1.11988031612462,-1.2399845
2017-03-27,-1.1163745873609288,-1.2346137
2017-03-28,-1.1058934621810779,-1.2324198
2017-03-29,-1.0991382593256909,-1.235126
2017-03-30,-1.0940770455685203,-1.2356567
2017-03-31,-1.0948606755936228,-1.2321601
2017-04-03,-1.1000032844304104,-1.2361194
2017-04-04,-1.0988187137237941,-1.2405624
2017-04-05,-1.109106875161551,-1.2501937
2017-04-06,-1.1047449525856843,-1.2500767
2017-04-07,-1.1050886370538688,-1.2411273
2017-04-10,-1.104148104397895,-1.2322465
2017-04-11,-1.1084165624610005,-1.2224267
2017-04-12,-1.1176436440995527,-1.2156211
2017-04-13,-1.1269914200695448,-1.2100518
2017-04-17,-1.1114249422662354,-1.2059301
2017-04-18,-1.1136314407084427,-1.2064112
2017-04-19,-1.1095440241424965,-1.2038994
2017-04-20,-1.0933415460877844,-1.2069994
2017-04-21,-1.0952284989280952,-1.2072762
2017-04-24,-1.0731328993585343,-1.2090707
2017-04-25,-1.0605717104080694,-1.2079681
2017-04-26,-1.0606501617235051,-1.2069999
2017-04-27,-1.0535029966673577,-1.1994892
2017-04-28,-1.0539039373488714,-1.186041
2017-05-01,-1.0406434572171024,-1.1774493
2017-05-02,-1.0395070170548528,-1.173009
2017-05-03,-1.04638600519407,-1.178673
2017-05-04,-1.0455449717674292,-1.1840926
2017-05-05,-1.0378823536031094,-1.1832603
2017-05-08,-1.037309497093399,-1.1820887
2017-05-09,-1.031904746056253,-1.1764798
2017-05-10,-1.0293273333271826,-1.1728086
2017-05-11,-1.0333003846546793,-1.1696155
2017-05-12,-1.0317117823141588,-1.1669723
2017-05-15,-1.0231388050767252,-1.1610254
2017-05-16,-1.0170496288673916,-1.1543756
2017-05-17,-1.0648672511016442,-1.1462033
2017-05-18,-1.0516370917409443,-1.1387825
2017-05-19,-1.043024815251688,-1.1296198
2017-05-22,-1.0279768815089416,-1.1250712
2017-05-23,-1.0264425916175688,-1.1201768
2017-05-24,-1.019114532252471,-1.1136471
2017-05-25,-1.0063817218502273,-1.1105227
2017-05-26,-1.0048955625032214,-1.1131443
2017-05-30,-1.0070056526684863,-1.1144265
2017-05-31,-1.0084133607000565,-1.1124896
2017-06-01,-0.9938507064826223,-1.115848
2017-06-02,-0.9760747864729241,-1.1069933
2017-06-05,-0.9791252621059537,-1.1059105
2017-06-06,-0.9853410201750897,-1.1051925
2017-06-07,-0.9786128999501721,-1.1083508
2017-06-08,-0.971263792671177,-1.1131918
2017-06-09,-1.0055798404871998,-1.1156977
2017-06-12,-1.0153646182499283,-1.116262
2017-06-13,-1.0018268355322666,-1.1125429
2017-06-14,-1.0095075578463022,-1.1073906
2017-06-15,-1.0183669633385912,-1.106962
2017-06-16,-1.0225088395418944,-1.1014693
2017-06-19,-0.9962080728391292,-1.097584
2017-06-20,-1.0115755521837724,-1.0957094
2017-06-21,-0.9977332370615394,-1.0951525
2017-06-22,-0.9969073640204331,-1.11104
2017-06-23,-0.9882981784835674,-1.1190909
2017-06-26,-0.9937542982056798,-1.1226859
2017-06-27,-1.0240581426305926,-1.1214455
2017-06-28,-0.997594585768593,-1.1175549
2017-06-29,-1.024742420614571,-1.1095747
2017-06-30,-1.0259271385093964,-1.1011778
2017-07-03,-1.0350788597849037,-1.0942208
2017-07-05,-1.022780107411215,-1.0914171
2017-07-06,-1.0412885831374676,-1.0935849
2017-07-07,-1.022110842624562,-1.0955074
2017-07-10,-1.0150842247116452,-1.1016421
2017-07-11,-1.0099869498432517,-1.1035669
2017-07-12,-0.9895280831585781,-1.1037866
2017-07-13,-0.9855279492006119,-1.1027539
2017-07-14,-0.9740640483487835,-1.1038462
2017-07-17,-0.9734732348775659,-1.1093497
2017-07-18,-0.9644661996115771,-1.1179175
2017-07-19,-0.9521884951517859,-1.1157806
2017-07-20,-0.9506933573240263,-1.1133628
2017-07-21,-0.951371600591433,-1.1095324
2017-07-24,-0.9444203430415613,-1.0992814
2017-07-25,-0.944010423879294,-1.0934235
2017-07-26,-0.9408211497651088,-1.0804273
2017-07-27,-0.9530476327281427,-1.0660858
2017-07-28,-0.9553113873836794,-1.0581263
2017-07-31,-0.9633176900161835,-1.0519058
2017-08-01,-0.9588503806826209,-1.0495702
2017-08-02,-0.9589378104788101,-1.0427363
2017-08-03,-0.9656629869395464,-1.0375724
2017-08-04,-0.962280749083267,-1.0383198
2017-08-07,-0.9525713316835839,-1.0395281
2017-08-08,-0.9565835350746938,-1.0366997
2017-08-09,-0.9620486332775596,-1.0339351
2017-08-10,-1.0028818806148991,-1.0295762
2017-08-11,-0.9909176870404326,-1.0256004
2017-08-14,-0.9656961042865876,-1.0254837
2017-08-15,-0.9678725763341443,-1.0255628
2017-08-16,-0.9642251053251162,-1.0216373
2017-08-17,-1.0013626039208516,-1.0156864
2017-08-18,-1.0029844707966227,-1.0350949
2017-08-21,-1.0040093422963952,-1.044399
2017-08-22,-0.9785827263673123,-1.0437864
2017-08-23,-0.9843311618726426,-1.0333905
2017-08-24,-0.9864653909041955,-1.0243151
2017-08-25,-0.9881805751045185,-1.0159112
2017-08-28,-0.9829415579907883,-1.0057725
2017-08-29,-0.9772533224629685,-0.99968505
2017-08-30,-0.9572316047592405,-0.9985314
2017-08-31,-0.9390395836824941,-0.99992186
2017-09-01,-0.9370289927465624,-0.99428517
2017-09-05,-0.9550432104667489,-0.98105323
2017-09-06,-0.9496955684547231,-0.973556
2017-09-07,-0.9483209777701942,-0.9736466
2017-09-08,-0.9596793446761179,-0.9723548
2017-09-11,-0.9379545122052109,-0.96809685
2017-09-12,-0.9313167655406637,-0.98195356
2017-09-13,-0.9295351994580487,-0.9976902
2017-09-14,-0.9389130018226918,-1.0002273
2017-09-15,-0.9330680108522094,-1.0022354
2017-09-18,-0.9312081406423681,-1.0066842
2017-09-19,-0.9291946059422549,-1.0113734
2017-09-20,-0.9307861520469568,-1.0011859
2017-09-21,-0.9408392539148249,-1.0001535
2017-09-22,-0.9395641624596287,-0.99440044
2017-09-25,-0.9565443830110805,-0.99041617
2017-09-26,-0.9536594941132573,-0.9845614
2017-09-27,-0.9316242417094164,-0.9839514
2017-09-28,-0.931566838307878,-0.9996269
2017-09-29,-0.9187526328260172,-0.9986956
2017-10-02,-0.9124946317408774,-1.0082939
2017-10-03,-0.9079761009105576,-1.0153894
2017-10-04,-0.9070959154203033,-1.0231308
2017-10-05,-0.8918037964387053,-1.021173
2017-10-06,-0.8903507544387407,-1.0269189
2017-10-09,-0.8935008764893125,-1.0219277
2017-10-10,-0.8912340308813853,-1.0138173
2017-10-11,-0.8863205940861237,-1.0061281
2017-10-12,-0.8899499609454361,-0.9922258
2017-10-13,-0.8856423508187171,-0.9818577
2017-10-16,-0.880156057513745,-0.9716133
2017-10-17,-0.8802585005072595,-0.9663363
2017-10-18,-0.8800896756314532,-0.96040165
2017-10-19,-0.8858623971912807,-0.9513076
2017-10-20,-0.8786338370555161,-0.94505847
2017-10-23,-0.8913606127411878,-0.9425782
2017-10-24,-0.88786386245825,-0.9387245
2017-10-25,-0.8982756619916277,-0.9363031
2017-10-26,-0.9004219604563244,-0.93362814
2017-10-27,-0.8568667615686052,-0.938189
2017-10-30,-0.8575600180333371,-0.9431827
2017-10-31,-0.8489056457162864,-0.95001334
2017-11-01,-0.8522637447062777,-0.95164126
2017-11-02,-0.8527429895150181,-0.9512576
2017-11-03,-0.837821637632074,-0.9536148
2017-11-06,-0.8311899256840988,-0.95365226
2017-11-07,-0.8368148702820174,-0.94848907
2017-11-08,-0.8303820096044993,-0.94660884
2017-11-09,-0.8421594213416527,-0.94892144
2017-11-10,-0.8418910972365133,-0.9713988
2017-11-13,-0.839883450064763,-0.98187244
2017-11-14,-0.8458308840287596,-0.9728815
2017-11-15,-0.8553745675050272,-0.96421266
2017-11-16,-0.8291250222990193,-0.95701396
2017-11-17,-0.8322901575469165,-0.97205657
2017-11-20,-0.8299027647957589,-0.9859961
2017-11-21,-0.8082683058852225,-0.99450475
2017-11-22,-0.8067973069237508,-0.9850499
2017-11-24,-0.8002257949532864,-0.97839415
2017-11-27,-0.8034331732171874,-0.9758395
2017-11-28,-0.7932324415756198,-0.97657216
2017-11-29,-0.819750163698558,-0.9755744
2017-11-30,-0.8048046729493259,-0.97210824
2017-12-01,-0.8127568103208914,-0.95976305
2017-12-04,-0.8345268295719838,-0.94221634
2017-12-05,-0.8384938461829086,-0.9307214
2017-12-06,-0.8342224443556217,-0.9350918
2017-12-07,-0.8232319007841704,-0.93867767
2017-12-08,-0.815020564976428,-0.94034004
2017-12-11,-0.8044701141501039,-0.94620687
2017-12-12,-0.8083165836177982,-0.93901354
2017-12-13,-0.8042531587299309,-0.92900884
2017-12-14,-0.8100619414009812,-0.92176723
2017-12-15,-0.7859314648409915,-0.923249
2017-12-18,-0.7683936953535727,-0.9232941
2017-12-19,-0.7777111505524957,-0.922491
2017-12-20,-0.7785823575619965,-0.9207914
2017-12-21,-0.7772560446100433,-0.9203593
2017-12-22,-0.7788837990141771,-0.9253454
2017-12-26,-0.7860309640703246,-0.92852634
2017-12-27,-0.7850995570833131,-0.93837845
2017-12-28,-0.7818378663702643,-0.94334614
2017-12-29,-0.7959362889762835,-0.93395895
2018-01-02,-0.7647341549114006,-0.9255691
2018-01-03,-0.747060677895217,-0.9144952
2018-01-04,-0.7433287208541811,-0.905237
2018-01-05,-0.7256492091214255,-0.89878166
2018-01-08,-0.7193701601223883,-0.8959083
2018-01-09,-0.7175042551959748,-0.8877389
2018-01-10,-0.7205217606701723,-0.881752
2018-01-11,-0.7029748655137911,-0.8805093
2018-01-12,-0.6881197483249296,-0.8798125
2018-01-16,-0.6993846507180923,-0.877233
2018-01-17,-0.6769001799001613,-0.8772446
2018-01-18,-0.677572388450996,-0.87543976
2018-01-19,-0.6654152311344352,-0.87131894
2018-01-22,-0.6438169805233306,-0.8686166
2018-01-23,-0.628063573694499,-0.86734223
2018-01-24,-0.6416977646891032,-0.8699778
2018-01-25,-0.6428733569149662,-0.86859775
2018-01-26,-0.6143540223368497,-0.87354356
2018-01-29,-0.6261886902873323,-0.8755017
2018-01-30,-0.6454899217076498,-0.88125217
2018-01-31,-0.6427769486380237,-0.8859598
2018-02-01,-0.6504999139680631,-0.86616087
2018-02-02,-0.6941816947155848,-0.8507669
2018-02-05,-0.7766019402089246,-0.8386042
2018-02-06,-0.7318830713402774,-0.8352017
2018-02-07,-0.7511451506969817,-0.8361272
2018-02-08,-0.8339872375975236,-0.8304194
2018-02-09,-0.8046479175066636,-0.8227133
2018-02-12,-0.772252087066202,-0.8208009
2018-02-13,-0.7627416681251848,-0.8177262
2018-02-14,-0.7235210148064447,-0.82199925
2018-02-15,-0.6895153869233559,-0.82560843
2018-02-16,-0.6946278221772837,-0.82641834
2018-02-20,-0.696183307170763,-0.82905656
2018-02-21,-0.7010305092719419,-0.8354254
2018-02-22,-0.7034842839053913,-0.82606506
2018-02-23,-0.665110698729864,-0.8196555
2018-02-26,-0.6397685688327887,-0.8153179
2018-02-27,-0.6672328583282727,-0.80301815
2018-02-28,-0.6845176112842959,-0.7945716
2018-03-01,-0.7123857852254751,-0.78776574
2018-03-02,-0.689081328894801,-0.78655887
2018-03-05,-0.6671243806181865,-0.7822956
2018-03-06,-0.6546749075184075,-0.7928839
2018-03-07,-0.6472473489239767,-0.7939008
2018-03-08,-0.6378121431577956,-0.79663193
2018-03-09,-0.5977626730337678,-0.8086468
2018-03-12,-0.5894700893346172,-0.81856245
2018-03-13,-0.6127745456652915,-0.82120967
2018-03-14,-0.617054925973332,-0.8152796
2018-03-15,-0.6215975956699398,-0.80588937
2018-03-16,-0.6215222353068944,-0.79483485
2018-03-19,-0.6630457953447846,-0.7908778
2018-03-20,-0.6569990093396638,-0.7886675
2018-03-21,-0.6627293406952786,-0.79130787
2018-03-22,-0.7165697572565729,-0.7818568
2018-03-23,-0.7690236608884035,-0.76577437
2018-03-26,-0.7003341618548197,-0.7604069
2018-03-27,-0.7641583546375086,-0.7603327
2018-03-28,-0.7821182599085476,-0.7613517
2018-03-29,-0.7476875524776572,-0.763192
2018-04-02,-0.8059652519778634,-0.76779443
2018-04-03,-0.7845147783286677,-0.77009624
2018-04-04,-0.7541204131551753,-0.7690692
2018-04-05,-0.7437387872046574,-0.7746754
2018-04-06,-0.7924034775821229,-0.76315314
2018-04-09,-0.7817837011093255,-0.74489194
2018-04-10,-0.7383882014284502,-0.7318054
2018-04-11,-0.7460056328125846,-0.7174072
2018-04-12,-0.7245369078254639,-0.7072677
2018-04-13,-0.7346653700563768,-0.7024608
2018-04-16,-0.7197048661098193,-0.7030658
2018-04-17,-0.6820788498481718,-0.6958447
2018-04-18,-0.6778164265016383,-0.68304175
2018-04-19,-0.6950529017250855,-0.6808005
2018-04-20,-0.7227644674118116,-0.67025316
2018-04-23,-0.728048671305727,-0.6639462
2018-04-24,-0.7645984473826357,-0.65527135
2018-04-25,-0.7656866098123094,-0.63947815
2018-04-26,-0.731038946961246,-0.6219232
2018-04-27,-0.7307014443978426,-0.6197868
2018-04-30,-0.7468375405702629,-0.6227951
2018-05-01,-0.7274156148185058,-0.6112531
2018-05-02,-0.7363986584064158,-0.6086615
2018-05-03,-0.7402420369217195,-0.61869115
2018-05-04,-0.7036258789625192,-0.62516135
2018-05-07,-0.6868687957360216,-0.6319366
2018-05-08,-0.6863593773444212,-0.6575369
2018-05-09,-0.6643510603828404,-0.71594656
2018-05-10,-0.6447392618413796,-0.72975093
2018-05-11,-0.6453693745644193,-0.7372778
2018-05-14,-0.6428252263705995,-0.7790398
2018-05-15,-0.6608182489886798,-0.79198325
2018-05-16,-0.6467499999655205,-0.77716833
2018-05-17,-0.6515216945154453,-0.75776106
2018-05-18,-0.6600013544283269,-0.72622985
2018-05-21,-0.6480340699014697,-0.6908601
2018-05-22,-0.6527305512765585,-0.6754616
2018-05-23,-0.6384120822979755,-0.67368263
2018-05-24,-0.638873222957,-0.67951125
2018-05-25,-0.6360336680275714,-0.68596655
2018-05-29,-0.6472654530736925,-0.6696852
2018-05-30,-0.627412413057562,-0.643122
2018-05-31,-0.6335407413305089,-0.6408449
2018-06-01,-0.5997160077563701,-0.6536036
2018-06-04,-0.5840019001793613,-0.67852616
2018-06-05,-0.5745366680185291,-0.68218654
2018-06-06,-0.5590484943424465,-0.6680897
2018-06-07,-0.5753777014451702,-0.6495759
2018-06-08,-0.5722306703469887,-0.6348825
2018-06-11,-0.5678837609684477,-0.6237748
2018-06-12,-0.5546625800885012,-0.5988907
2018-06-13,-0.557101194336416,-0.57975715
2018-06-14,-0.5374050569511565,-0.5835803
2018-06-15,-0.5418242357403524,-0.59309417
2018-06-18,-0.5416283282340768,-0.602283
2018-06-19,-0.5480912153062457,-0.60670084
2018-06-20,-0.5312346328504151,-0.6289424
2018-06-21,-0.5519013292862991,-0.64003414
2018-06-22,-0.5579694575817352,-0.64632446
2018-06-25,-0.6064442751694971,-0.67538977
2018-06-26,-0.5975155440307349,-0.7209035
2018-06-27,-0.6326484864071107,-0.71284926
2018-06-28,-0.6149839878716804,-0.7297881
2018-06-29,-0.6129885573212831,-0.7504378
2018-07-02,-0.5956887911679348,-0.74495614
2018-07-03,-0.6152885202762517,-0.7661347
2018-07-05,-0.5900397077037283,-0.7709378
2018-07-06,-0.559304749014442,-0.75543296
2018-07-09,-0.5388639864794841,-0.737446
2018-07-10,-0.5379596621229421,-0.7518004
2018-07-11,-0.5507981536592998,-0.7610059
2018-07-12,-0.518450453763205,-0.7442097
2018-07-13,-0.5178294667091277,-0.7337328
2018-07-16,-0.5239365998799681,-0.71791685
2018-07-17,-0.5090454215798838,-0.71427107
2018-07-18,-0.509250454755122,-0.7077046
2018-07-19,-0.5180344998843658,-0.6852888
2018-07-20,-0.5195717335399201,-0.6684213
2018-07-23,-0.5130395208212781,-0.6695899
2018-07-24,-0.5133711358563186,-0.6886144
2018-07-25,-0.4857982214625388,-0.705461
2018-07-26,-0.50993164178671,-0.7323661
2018-07-27,-0.5445251393768347,-0.7479779
2018-07-30,-0.5769059566199708,-0.7355771
2018-07-31,-0.5643087065582831,-0.72219324
2018-08-01,-0.5536075350058687,-0.72235614
2018-08-02,-0.5248500499054728,-0.71582675
2018-08-03,-0.522040668558904,-0.7165925
2018-08-06,-0.5076708308953548,-0.72057515
2018-08-07,-0.5004422707595902,-0.70501685
2018-08-08,-0.4990345627280199,-0.68452764
2018-08-09,-0.4979946780309219,-0.6723595
2018-08-10,-0.5138715757671655,-0.6568787
2018-08-13,-0.5197195105018291,-0.63898116
2018-08-14,-0.504291683991466,-0.63005155
2018-08-15,-0.5334621792065198,-0.62633634
2018-08-16,-0.5236955055935072,-0.6353258
2018-08-17,-0.5207383472850295,-0.635441
2018-08-20,-0.5193276954892777,-0.6362726
2018-08-21,-0.5078246425738356,-0.64062786
2018-08-22,-0.4988024469223123,-0.6371312
2018-08-23,-0.5020098251862134,-0.6361165
2018-08-24,-0.481656492447445,-0.62843025
2018-08-27,-0.45997684675672323,-0.623512
2018-08-28,-0.4563173063145512,-0.62008965
2018-08-29,-0.43230752408600087,-0.62476605
2018-08-30,-0.4387372938111284,-0.61869866
2018-08-31,-0.4323527108661861,-0.6168283
2018-09-04,-0.43786608680162764,-0.5987968
2018-09-05,-0.4668286050772618,-0.5782947
2018-09-06,-0.488665006210646,-0.5623246
2018-09-07,-0.4947510914675889,-0.5475201
2018-09-10,-0.4882338919462722,-0.54961485
2018-09-11,-0.4736712377288382,-0.5528902
2018-09-12,-0.4791696004669542,-0.5530206
2018-09-13,-0.46123986877877515,-0.5452767
2018-09-14,-0.46234613535816493,-0.5407038
2018-09-17,-0.4967858212698087,-0.5283276
2018-09-18,-0.47860292586202474,-0.52306354
2018-09-19,-0.4804326224890063,-0.5217782
2018-09-20,-0.4568629330055831,-0.5257639
2018-09-21,-0.4693034276246086,-0.52007246
2018-09-24,-0.4674073491153353,-0.5262844
2018-09-25,-0.46312078690251396,-0.5346546
2018-09-26,-0.4682754651724455,-0.5650234
2018-09-27,-0.4527210568022802,-0.5798031
2018-09-28,-0.45140077856689886,-0.6024552
2018-10-01,-0.4541289120220596,-0.6050603
2018-10-02,-0.4655083268418804,-0.60078907
2018-10-03,-0.457809500378129,-0.58732414
2018-10-04,-0.5016933705367074,-0.5888576
2018-10-05,-0.529142499646657,-0.5796875
2018-10-08,-0.5449681758861432,-0.5575651
2018-10-09,-0.5443442450678845,-0.53302324
2018-10-10,-0.6395907654762291,-0.5198647
2018-10-11,-0.6676217295766426,-0.5230126
2018-10-12,-0.617030787107044,-0.51162153
2018-10-15,-0.6369711097311549,-0.5032272
2018-10-16,-0.5722365578753517,-0.5024478
2018-10-17,-0.5730775913019927,-0.4957325
2018-10-18,-0.6205727241701671,-0.49152017
2018-10-19,-0.6314578809839225,-0.49447116
2018-10-22,-0.625549599083539,-0.49827656
2018-10-23,-0.6349213667316098,-0.4969843
2018-10-24,-0.7341378475150606,-0.49535382
2018-10-25,-0.6708532467068316,-0.47946215
2018-10-26,-0.7164100580497291,-0.48161227
2018-10-29,-0.751654569088582,-0.50461113
2018-10-30,-0.7180860901864389,-0.5380538
2018-10-31,-0.6746031607093743,-0.55049443
2018-11-01,-0.6359703770976703,-0.5462374
2018-11-02,-0.6592024168294809,-0.5240239
